"Ano,Bimestre,Funcao,Subfuncao,Despesas_Empenhadas_Bimestre,Despesas_Liquidadas_Bimestre"
"2016,2º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,14731804.8,14347079.65"
"2016,3º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,17482591.9,13994533.1"
"2016,3º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,239339.22,239339.22"
"2016,3º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1859753.11,1859753.11"
"2016,3º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,4111000.0,4111000.0"
"2016,3º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2016,3º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,66697771.69,57858994.4"
"2016,3º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,2613000.0,2613000.0"
"2016,3º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,138808.0,138808.0"
"2016,3º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,992110.0,992110.0"
"2016,3º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,3632000.0,3632000.0"
"2016,3º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,17000.0,17000.0"
"2016,3º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,15707471.9,15518471.9"
"2016,3º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,583000.0,583000.0"
"2016,3º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2016,3º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGENCIA,26000.0,26000.0"
"2016,3º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2016,3º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,22000.0,22000.0"
"2016,3º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,2977461.38,2977461.38"
"2016,3º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2016,3º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,0.0,0.0"
"2016,3º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,43000.0,43000.0"
"2016,3º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,3504369.31,3504369.31"
"2016,3º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,16862594.31,16862594.31"
"2016,3º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,113735408.18,113563929.71"
"2016,3º Bimestre,SAÚDE,ATENÇÃO BÁSICA,108165215.75,101383246.8"
"2016,3º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,160306678.95,143525869.2"
"2016,3º Bimestre,SAÚDE,VIGILANCIA SANITARIA,1831649.32,1814214.76"
"2016,3º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,1621045.36,1614214.76"
"2016,3º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,628288.63,470496.38"
"2016,3º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,0.0,0.0"
"2016,3º Bimestre,TRABALHO,FOMENTO AO TRABALHO,77582.86,40573.38"
"2016,3º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,192761124.24,171052992.74"
"2016,3º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,49314373.47,45557761.66"
"2016,3º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,8288039.53,7264796.77"
"2016,3º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,20109.9,20109.9"
"2016,3º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,4973.13,4973.13"
"2016,3º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,998158.73,998158.73"
"2016,3º Bimestre,CULTURA,DIFUSÃO CULTURAL,35525.94,35525.94"
"2016,3º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,5525.94,5525.94"
"2016,3º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,16234320.07,15177261.53"
"2016,3º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,809141.96,809141.96"
"2016,3º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,7011.293,7011.293"
"2016,3º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,28292586.43,28292586.43"
"2016,3º Bimestre,URBANISMO,SERVIÇOS URBANOS,94105577.47,94105577.47"
"2016,3º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,60016518.55,60016518.55"
"2016,3º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2016,3º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,0.0,0.0"
"2016,3º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,1721450.0,1721450.0"
"2016,3º Bimestre,SANEAMENTO,SANEAMENTO BASICO URBANO,13821800.97,13821800.97"
"2016,3º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,0.0,0.0"
"2016,3º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,10717908.29,10717908.29"
"2016,3º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,0.0,0.0"
"2016,3º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,0.0,0.0"
"2016,3º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1485346.37,1485346.37"
"2016,3º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,9565769.14,9565769.14"
"2016,3º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,2661571.4,2661571.4"
"2016,3º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2016,3º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,5960968.2,5960968.2"
"2016,3º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,63829.54,63829.54"
"2016,3º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,4166521.73,4166521.73"
"2016,3º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,4068742.35,4068742.35"
"2016,3º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,4167800.0,4167800.0"
"2016,3º Bimestre,DESPORTO E LAZER,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2016,3º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,0.0,0.0"
"2016,3º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,0.0,0.0"
"2016,3º Bimestre,DESPORTO E LAZER,LAZER,0.0,0.0"
"2016,3º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,47381463.43,47381463.43"
"2016,3º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,18137621.67,18137621.67"
"2016,3º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,14347079.65,14347079.65"
"2016,4º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,16184642.57,14713288.34"
"2016,4º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,276205.51,253705.45"
"2016,4º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,2116823.1,2090908.77"
"2016,4º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,3810525.13,3729541.7"
"2016,4º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2016,4º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,96114407.72,82546006.41"
"2016,4º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,7371061.91,6154659.28"
"2016,4º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,87900.38,102198.86"
"2016,4º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,980845.02,611807.14"
"2016,4º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,1725000.0,900.0"
"2016,4º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,35000.0,5000.0"
"2016,4º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,15529809.0,14893605.19"
"2016,4º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,681673.43,54958.13"
"2016,4º Bimestre,SEGURANça PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2016,4º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGENCIA,0.0,19072.78"
"2016,4º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,0.0,22152.78"
"2016,4º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,0.0,214184.03"
"2016,4º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,20737400.0,20737400.0"
"2016,4º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2016,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,0.0,0.0"
"2016,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,29000.0,29000.0"
"2016,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,3400000.0,3400000.0"
"2016,4º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,18000000.0,18000000.0"
"2016,4º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,121646412.04,113563929.71"
"2016,4º Bimestre,SAÚDE,ATENÇÃO BÁSICA,137470597.34,101383246.8"
"2016,4º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,122168690.89,143525869.2"
"2016,4º Bimestre,SAÚDE,VIGILANCIA SANITARIA,3237216.29,1814214.76"
"2016,4º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,10041021.39,1614214.76"
"2016,4º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,604482.71,470496.38"
"2016,4º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,0.0,0.0"
"2016,4º Bimestre,TRABALHO,FOMENTO AO TRABALHO,10042.49,40573.38"
"2016,4º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,163400177.39,171052992.74"
"2016,4º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,52996162.2,45557761.66"
"2016,4º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6895310.58,7264796.77"
"2016,4º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,0.0,20109.9"
"2016,4º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,4973.13"
"2016,4º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,0.0,998158.73"
"2016,4º Bimestre,CULTURA,DIFUSÃO CULTURAL,0.0,35525.94"
"2016,4º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,0.0,5525.94"
"2016,4º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,16332717.9,15177261.53"
"2016,4º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,825641.0,809141.96"
"2016,4º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,0.0,7011.293"
"2016,4º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,29177114.73,28292586.43"
"2016,4º Bimestre,URBANISMO,SERVIÇOS URBANOS,95213608.2,94105577.47"
"2016,4º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,62010518.55,60016518.55"
"2016,4º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2016,4º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,0.0,0.0"
"2016,4º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,1843940.37,1721450.0"
"2016,4º Bimestre,SANEAMENTO,SANEAMENTO BASICO URBANO,15372338.43,13821800.97"
"2016,4º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,0.0,0.0"
"2016,4º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,12234027.67,10717908.29"
"2016,4º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,0.0,0.0"
"2016,4º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,0.0,0.0"
"2016,4º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1652701.37,1485346.37"
"2016,4º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,9874834.7,9565769.14"
"2016,4º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,2811463.85,2661571.4"
"2016,4º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2016,4º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,6065582.52,5960968.2"
"2016,4º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,0.0,63829.54"
"2016,4º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,4309322.0,4166521.73"
"2016,4º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,4264667.6,4068742.35"
"2016,4º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,4355522.0,4167800.0"
"2016,4º Bimestre,DESPORTO E LAZER,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2016,4º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,0.0,0.0"
"2016,4º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,0.0,0.0"
"2016,4º Bimestre,DESPORTO E LAZER,LAZER,0.0,0.0"
"2016,4º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,48777180.88,47381463.43"
"2016,4º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,18501258.42,18137621.67"
"2016,4º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,14731804.8,14347079.65"
"2016,5º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,14913820.52,16126029.72"
"2016,5º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC JUDIC,276205.51,253705.45"
"2016,5º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,2116823.1,2090908.77"
"2016,5º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,3810525.13,3729541.7"
"2016,5º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,0.0,0.0"
"2016,5º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,96114407.72,82546006.41"
"2016,5º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,7371061.91,6154659.28"
"2016,5º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,87900.38,102198.86"
"2016,5º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,980845.02,611807.14"
"2016,5º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,1725000.0,900.0"
"2016,5º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,35000.0,5000.0"
"2016,5º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,15529809.0,14893605.19"
"2016,5º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,681673.43,54958.13"
"2016,5º Bimestre,SEGURANça PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2016,5º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGENCIA,0.0,19072.78"
"2016,5º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,0.0,22152.78"
"2016,5º Bimestre,SEGURANÇA PÚBLICA,ASSISTENCIA COMUNITARIA,0.0,214184.03"
"2016,5º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,20737400.0,20737400.0"
"2016,5º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,0.0,0.0"
"2016,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,0.0,0.0"
"2016,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,29000.0,29000.0"
"2016,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,3400000.0,3400000.0"
"2016,5º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,18000000.0,18000000.0"
"2016,5º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDENCIA DO ESTATUTÁRIO,121646412.04,113563929.71"
"2016,5º Bimestre,SAÚDE,ATENÇÃO BÁSICA,137470597.34,101383246.8"
"2016,5º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,122168690.89,143525869.2"
"2016,5º Bimestre,SAÚDE,VIGILANCIA SANITARIA,3237216.29,1814214.76"
"2016,5º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,10041021.39,1614214.76"
"2016,5º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,604482.71,470496.38"
"2016,5º Bimestre,TRABALHO,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,0.0,0.0"
"2016,5º Bimestre,TRABALHO,FOMENTO AO TRABALHO,10042.49,40573.38"
"2016,5º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,163400177.39,171052992.74"
"2016,5º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,52996162.2,45557761.66"
"2016,5º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6895310.58,7264796.77"
"2016,5º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,0.0,20109.9"
"2016,5º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,4973.13"
"2016,5º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,0.0,998158.73"
"2016,5º Bimestre,CULTURA,DIFUSÃO CULTURAL,0.0,35525.94"
"2016,5º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,0.0,5525.94"
"2016,5º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,16332717.9,15177261.53"
"2016,5º Bimestre,URBANISMO,NORMATIZAÇÃO E FISCALIZAÇÃO,825641.0,809141.96"
"2016,5º Bimestre,URBANISMO,COMUNICAÇÃO SOCIAL,0.0,7011.293"
"2016,5º Bimestre,URBANISMO,INFRA ESTRUTURA URBANA,29177114.73,28292586.43"
"2016,5º Bimestre,URBANISMO,SERVIÇOS URBANOS,95213608.2,94105577.47"
"2016,5º Bimestre,URBANISMO,TRANSPORTES COLETIVOS URBANOS,62010518.55,60016518.55"
"2016,5º Bimestre,URBANISMO,CONTROLE AMBIENTAL,0.0,0.0"
"2016,5º Bimestre,URBANISMO,RECUPERAÇÃO DE AREAS DEGRADADAS,0.0,0.0"
"2016,5º Bimestre,HABITAÇÃO,HABITAÇÃO URBANA,1843940.37,1721450.0"
"2016,5º Bimestre,SANEAMENTO,SANEAMENTO BASICO URBANO,15372338.43,13821800.97"
"2016,5º Bimestre,SANEAMENTO,CONTROLE AMBIENTAL,0.0,0.0"
"2016,5º Bimestre,GESTÃO AMBIENTAL,ADMINISTRAÇÃO GERAL,12234027.67,10717908.29"
"2016,5º Bimestre,GESTÃO AMBIENTAL,VIGILANCIA SANITARIA,0.0,0.0"
"2016,5º Bimestre,GESTÃO AMBIENTAL,INFRA ESTRUTURA URBANA,0.0,0.0"
"2016,5º Bimestre,GESTÃO AMBIENTAL,PRESERVAÇÃO E CONS AMBIENTAL,1652701.37,1485346.37"
"2016,5º Bimestre,GESTÃO AMBIENTAL,CONTROLE AMBIENTAL,9874834.7,9565769.14"
"2016,5º Bimestre,GESTÃO AMBIENTAL,RECUPERAÇÃO DE AREAS DEGRADADAS,2811463.85,2661571.4"
"2016,5º Bimestre,INDÚSTRIA,PROMOÇÃO INDUSTRIAL,0.0,0.0"
"2016,5º Bimestre,COMÉRCIO E SERVIÇOS,ADMINISTRAÇÃO GERAL,6065582.52,5960968.2"
"2016,5º Bimestre,COMÉRCIO E SERVIÇOS,COMUNICAÇÃO SOCIAL,0.0,63829.54"
"2016,5º Bimestre,COMÉRCIO E SERVIÇOS,COMERCIALIZAÇÃO,4309322.0,4166521.73"
"2016,5º Bimestre,COMÉRCIO E SERVIÇOS,TURISMO,4264667.6,4068742.35"
"2016,5º Bimestre,DESPORTO E LAZER,ADMINISTRAÇÃO GERAL,4355522.0,4167800.0"
"2016,5º Bimestre,DESPORTO E LAZER,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,0.0,0.0"
"2016,5º Bimestre,DESPORTO E LAZER,DESPORTO DE RENDIMENTO,0.0,0.0"
"2016,5º Bimestre,DESPORTO E LAZER,DESPORTO COMUNITÁRIO,0.0,0.0"
"2016,5º Bimestre,DESPORTO E LAZER,LAZER,0.0,0.0"
"2016,5º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA INTERNA,48777180.88,47381463.43"
"2016,5º Bimestre,ENCARGOS ESPECIAIS,SERVIÇO DA DIVIDA EXTERNA,18501258.42,18137621.67"
"2016,5º Bimestre,ENCARGOS ESPECIAIS,OUTROS ENCARGOS ESPECIAIS,14731804.8,14347079.65"
"2016,6º Bimestre,LEGISLATIVA,AÇÃO LEGISLATIVA,18058533.93,19825247.1"
"2016,6º Bimestre,ESSENCIAL A JUSTIÇA,DEFESA DO INT. PUB NO PROC. JUDIC,325409.8,225365.79"
"2016,6º Bimestre,ESSENCIAL A JUSTIÇA,REPRESENTAÇÃO JUDICIAL E EXTRAJUDICIAL,1673140.74,1698892.8"
"2016,6º Bimestre,ESSENCIAL A JUSTIÇA,ADMINISTRAÇÃO GERAL,4905053.82,5244770.72"
"2016,6º Bimestre,ADMINISTRAÇÃO,PLANEJAMENTO E ORÇAMENTO,-800.0,2696.83"
"2016,6º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO GERAL,81388404.18,78123667.85"
"2016,6º Bimestre,ADMINISTRAÇÃO,TECNOLOGIA DA INFORMAÇÃO,483049.78,4072965.62"
"2016,6º Bimestre,ADMINISTRAÇÃO,FORMAÇÃO DE RECURSOS HUMANOS,145222.32,120890.91"
"2016,6º Bimestre,ADMINISTRAÇÃO,ADMINISTRAÇÃO DE RECEITAS,815104.0,347293.79"
"2016,6º Bimestre,ADMINISTRAÇÃO,COMUNICAÇÃO SOCIAL,1689587.55,884730.39"
"2016,6º Bimestre,ADMINISTRAÇÃO,ASSISTENCIA A CRIANÇA E AO ADOLESCENTE,24000.0,83500.0"
"2016,6º Bimestre,SEGURANÇA PÚBLICA,ADMINISTRAÇÃO GERAL,13976925.89,14203815.63"
"2016,6º Bimestre,SEGURANÇA PÚBLICA,POLICIAMENTO,1010972.17,506248.5"
"2016,6º Bimestre,SEGURANÇA PÚBLICA,DEFESA CIVIL,0.0,0.0"
"2016,6º Bimestre,SEGURANÇA PÚBLICA,INFORMAÇÃO E INTELIGÊNCIA,3315.1,124554.38"
"2016,6º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,3007.9,19631.44"
"2016,6º Bimestre,SEGURANÇA PÚBLICA,ASSISTÊNCIA COMUNITARIA,14433.81,159911.01"
"2016,6º Bimestre,ASSISTÊNCIA SOCIAL,ADMINISTRAÇÃO GERAL,1505115.0,1547636.07"
"2016,6º Bimestre,ASSISTÊNCIA SOCIAL,COMUNICAÇÃO SOCIAL,102000.0,97830.0"
"2016,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO IDOSO,207718.62,229122.52"
"2016,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA AO PORTADOR DE DEFICIENCIA,1173728.43,267799.36"
"2016,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA A CRIANÇA E AO ADOLESCENTE,8841532.88,651458.65"
"2016,6º Bimestre,ASSISTÊNCIA SOCIAL,ASSISTÊNCIA COMUNITARIA,24372863.79,17922724.0"
"2016,6º Bimestre,PREVIDÊNCIA SOCIAL,PREVIDÊNCIA DO ESTATUTÁRIO,114964527.62,114880815.34"
"2016,6º Bimestre,SAÚDE,ATENÇÃO BÁSICA,114269690.63,111205794.17"
"2016,6º Bimestre,SAÚDE,ASSISTENCIA HOSPITALAR E AMBULATORIAL,80990039.58,120696485.37"
"2016,6º Bimestre,SAÚDE,VIGILANCIA SANITARIA,1235848.21,1387257.48"
"2016,6º Bimestre,SAÚDE,VIGILANCIA EPIDEMIOLÓGIA,3626816.57,2766023.84"
"2016,6º Bimestre,TRABALHO,ADMINISTRAÇÃO GERAL,728579.1,842148.01"
"2016,6º Bimestre,TRABALHO,FOMENTO AO TRABALHO,120150.91,0.0"
"2016,6º Bimestre,EDUCAÇÃO,ENSINO FUNDAMENTAL,149683654.69,142280991.53"
"2016,6º Bimestre,EDUCAÇÃO,EDUCAÇÃO INFANTIL,98640903.85,59368899.69"
"2016,6º Bimestre,CULTURA,ADMINISTRAÇÃO GERAL,6632881.5,7487831.59"
"2016,6º Bimestre,CULTURA,COMUNICAÇÃO SOCIAL,201000.0,80078.02"
"2016,6º Bimestre,CULTURA,ASSISTÊNCIA A CRIANÇA E AD ADOLESCENTE,812966.81,231689.52"
"2016,6º Bimestre,CULTURA,PAT. HISTORICO, ARTISTICO E ARQUEOLOGICO,-1030.0,97136.13"
"2016,6º Bimestre,CULTURA,DIFUSÃO CULTURAL,2531618.53,278894.76"
"2016,6º Bimestre,DIREITO DA CIDADANIA,DIREITOS INDIVIDUAIS, COLETIVOS E DIFUSOS,45.63,1271.21"
"2016,6º Bimestre,URBANISMO,ADMINISTRAÇÃO GERAL,18149889.82,17929089.03"
